UF;COD_CINE_ROTULO;SALARIO_MEDIO
PB;0288P01;2278,8231147541
PB;0311E01;8080,75609375
PB;0312A01;3612,26
PB;0312C01;3612,26
PB;0312C02;3612,26
PB;0312G01;3612,26
PB;0312R01;3612,26
PB;0312S01;3612,26
PB;0313P01;3510,75181518152
PB;0321C01;6239,15642857143
PB;0321J01;6239,15642857143
PB;0321P01;6239,15642857143
PB;0321R01;6239,15642857143
PB;0322A01;4666,32396825397
PB;0322B01;7504,59551282051
PB;0322G01;3605,03571428571
PB;0322M01;10363,935
PB;0388P01;6239,15642857143
PB;0411C01;4459,09566275168
PB;0411G01;4459,09566275168
PB;0412G01;9137,94583333333
PB;0412S01;9137,94583333333
PB;0413A01;5218,58701900788
PB;0413A02;5218,58701900788
PB;0413C01;5218,58701900788
PB;0413E01;5218,58701900788
PB;0413G01;5218,58701900788
PB;0413G02;5218,58701900788
PB;0413G03;5218,58701900788
PB;0413G04;5218,58701900788
PB;0413G05;5218,58701900788
PB;0413G06;5218,58701900788
PB;0413G07;5218,58701900788
PB;0413G08;5218,58701900788
PB;0413G09;5218,58701900788
PB;0413G10;5218,58701900788
PB;0413G11;5218,58701900788
PB;0413G12;5218,58701900788
PB;0413L01;5218,58701900788
PB;0414M01;5218,58701900788
PB;0414P01;5979,50862068966
PB;0414R01;5979,50862068966
PB;0415S01;1807,47484210526
PB;0416G01;10138,4551612903
PB;0416N01;10138,4551612903
PB;0421D01;4501,65004149378
PB;0421S01;2035,63571428571
PB;0488P01;5218,58701900788
PB;0511B01;5179,59209302326
PB;0512B01;2452,33
PB;0512B02;2452,33
PB;0512T01;2452,33
PB;0521C01;2193,83745027125
PB;0521E01;2193,83745027125
PB;0531Q01;11640,6813235294
PB;0531Q02;4460,46567567568
PB;0532G02;5034,3565
PB;0532G03;5034,3565
PB;0532M01;19149,0566666667
PB;0532O01;1424
PB;0533A01;10357,846
PB;0533F01;10357,846
PB;0533F02;10357,846
PB;0533F03;10357,846
PB;0542C01;2539,17666666667
PB;0542E01;10564,9225
PB;0588P01;2193,83745027125
PB;0612B01;5125,80565217391
PB;0612D01;5375,121875
PB;0612G01;13319,02
PB;0612R01;3146,33426666667
PB;0613E01;7635,58428571429
PB;0613J01;7635,58428571429
PB;0614C01;12257,8678181818
PB;0614I01;12257,8678181818
PB;0615S01;15303,74
PB;0615S02;4569,77733333333
PB;0615S03;7071,07654054054
PB;0616E01;12257,8678181818
PB;0616I01;12257,8678181818
PB;0616S01;12257,8678181818
PB;0617A01;7635,58428571429
PB;0617C02;7635,58428571429
PB;0617C03;1973,51
PB;0688P01;12257,8678181818
PB;0711B01;12871,885
PB;0711E01;12871,885
PB;0711E02;12871,885
PB;0711E03;12871,885
PB;0711E04;12871,885
PB;0711E05;12871,885
PB;0712E01;3619,84227272727
PB;0712E02;3619,84227272727
PB;0712G01;3619,84227272727
PB;0712G02;3619,84227272727
PB;0712S01;3619,84227272727
PB;0713E01;13096,2197247706
PB;0713E02;13096,2197247706
PB;0713E03;13096,2197247706
PB;0713E04;13096,2197247706
PB;0713E05;13096,2197247706
PB;0713E06;13096,2197247706
PB;0713R01;13096,2197247706
PB;0713S01;13096,2197247706
PB;0714A01;2545,94
PB;0714E01;2545,94
PB;0714E02;2545,94
PB;0714E03;2545,94
PB;0714E04;2545,94
PB;0714E05;2545,94
PB;0714E06;2545,94
PB;0714E07;2545,94
PB;0714E08;2545,94
PB;0714E09;2545,94
PB;0714G01;2545,94
PB;0714M01;2545,94
PB;0714R01;2545,94
PB;0714S01;2545,94
PB;0714S02;2545,94
PB;0714T01;2545,94
PB;0715E01;11023,3545652174
PB;0715E02;11023,3545652174
PB;0715E03;11023,3545652174
PB;0715F01;11023,3545652174
PB;0715M01;11023,3545652174
PB;0715M02;11023,3545652174
PB;0715P01;11023,3545652174
PB;0715S01;11023,3545652174
PB;0716E03;11765,0033333333
PB;0716E04;12831,56125
PB;0716M01;3261,01407407407
PB;0716S01;11765,0033333333
PB;0716S02;11765,0033333333
PB;0721A01;1687,114
PB;0721E01;8283,556
PB;0721L01;1687,114
PB;0721P01;1687,114
PB;0721P02;1687,114
PB;0721P03;1687,114
PB;0721P04;1687,114
PB;0722C01;2088,466
PB;0722C02;22443,035
PB;0722E01;22443,035
PB;0722P01;22443,035
PB;0722P02;22443,035
PB;0722P03;22443,035
PB;0722P04;22443,035
PB;0724E01;9218,19333333334
PB;0724E02;9218,19333333334
PB;0724E03;9218,19333333334
PB;0724M01;9218,19333333334
PB;0724P01;9218,19333333334
PB;0724R01;9218,19333333334
PB;0725E01;12657,2645333333
PB;0725E02;12657,2645333333
PB;0725E03;12657,2645333333
PB;0725P01;12657,2645333333
PB;0725P02;12657,2645333333
PB;0732C01;11072,984120425
PB;0732C02;11072,984120425
PB;0732E01;11072,984120425
PB;0732E02;11072,984120425
PB;0732E03;11072,984120425
PB;0732E04;11072,984120425
PB;0732E05;11072,984120425
PB;0732G01;11072,984120425
PB;0732M01;11072,984120425
PB;0788P01;11072,984120425
PB;0811A01;10145,9155
PB;0811A02;10145,9155
PB;0811A03;10145,9155
PB;0811A04;10145,9155
PB;0811A05;10145,9155
PB;0811C01;10145,9155
PB;0811E01;10145,9155
PB;0811E02;10145,9155
PB;0811F01;10145,9155
PB;0811I01;10145,9155
PB;0811M01;10145,9155
PB;0811V01;10145,9155
PB;0811Z01;10145,9155
PB;0812H01;10145,9155
PB;0821E01;6047,472
PB;0821S01;6047,472
PB;0831A01;12152,6575
PB;0831E01;12152,6575
PB;0831P01;12152,6575
PB;0841M01;6129,9030212766
PB;0888P01;10145,9155
PB;0911O01;4195,27761904762
PB;0912M01;6085,676
PB;0913E01;3819,71263549416
PB;0914A01;2445,41723756906
PB;0914B01;1451,96333333333
PB;0914O01;4883,05
PB;0914O02;1708,11423076923
PB;0914P01;1953,12973684211
PB;0914R01;1947,36185185185
PB;0915E01;4977,75978723404
PB;0915F01;2374,88421708185
PB;0915F02;2463,3889010989
PB;0915N01;2761,76883821933
PB;0915P01;2466,18
PB;0915T01;2254,31063492064
PB;0916F01;2717,20058823529
PB;0917M01;1873,32
PB;0918S01;4709,34875
PB;0923S01;10237,8223333333
PB;0988P01;6085,676
PB;1011E01;5493,77333333333
PB;1012E01;1597,38527093596
PB;1013G01;2601,79
PB;1014F01;2485,94867924528
PB;1014G01;2485,94867924528
PB;1015H01;1400
PB;1015T01;1920
PB;1022S01;10838,7596202532
PB;1031C01;14107,2673809524
PB;1032I01;37603,1151724138
PB;1032S01;5447,10033536585
PB;1032S02;4902,03659400545
PB;1032S03;4902,03659400545
PB;1041C01;2864,62909090909
PB;1041G01;2706,898
PB;1041T02;3470,63294117647
PB;1088P01;3470,63294117647
PB;617A01;7635,58428571429
PE;0011A01;1046,85494505495
PE;0011A02;2801,7465942029
PE;0011A03;6034,2644
PE;0011A04;4878,42903712008
PE;0011A05;9187,74446398185
PE;0011A06;6692,90811764706
PE;0011A07;2382,20666666667
PE;0011A08;9607,18221538462
PE;0011A09;6539,855
PE;0011A10;4878,42903712008
PE;0111C01;4125,05666666667
PE;0111P01;4125,05666666667
PE;0111P02;2200,9975
PE;0112E01;3526,94005087764
PE;0113E01;5056,48397891963
PE;0113E02;5056,48397891963
PE;0113E03;5056,48397891963
PE;0113F01;5056,48397891963
PE;0113P01;5056,48397891963
PE;0114A01;2090,96587458746
PE;0114A02;11130,4068181818
PE;0114B01;4055,38507666099
PE;0114C01;26402,5741836735
PE;0114C02;9187,74446398185
PE;0114C03;3130,44625
PE;0114C04;5986,94
PE;0114C05;13289,7681385281
PE;0114D01;1264,69368421053
PE;0114E01;12627,341369863
PE;0114E02;5056,48397891963
PE;0114E03;2183,18109932498
PE;0114E04;5056,48397891963
PE;0114E05;2061,853125
PE;0114E06;5056,48397891963
PE;0114E07;5056,48397891963
PE;0114E08;15146,5688
PE;0114F01;2934,85253424658
PE;0114F02;3590,81028673835
PE;0114G01;8232,28682142857
PE;0114H01;3733,065
PE;0114M01;3072,76942339374
PE;0114M02;5534,36081481481
PE;0114P01;10822,6966666667
PE;0114Q01;3144,1630449827
PE;0114T01;8036,6225
PE;0115L01;2335,712
PE;0115L02;2031,90797752809
PE;0115L03;2031,90797752809
PE;0115L04;2031,90797752809
PE;0115L05;2031,90797752809
PE;0115L06;2031,90797752809
PE;0115L07;2031,90797752809
PE;0115L08;2031,90797752809
PE;0115L09;2031,90797752809
PE;0115L10;2031,90797752809
PE;0115L11;2031,90797752809
PE;0115L12;2031,90797752809
PE;0115L13;2031,90797752809
PE;0115L14;2031,90797752809
PE;0115L15;2031,90797752809
PE;0115L16;2031,90797752809
PE;0115L17;2031,90797752809
PE;0115L18;2031,90797752809
PE;0115L19;2031,90797752809
PE;0115L20;2031,90797752809
PE;0115L21;3741,83625
PE;0188P01;3526,94005087764
PE;0211A01;3647,79397727273
PE;0211C01;3647,79397727273
PE;0211C02;3647,79397727273
PE;0211D01;3647,79397727273
PE;0211F01;3647,79397727273
PE;0211P01;3647,79397727273
PE;0211P02;3647,79397727273
PE;0211P03;3647,79397727273
PE;0211P04;3647,79397727273
PE;0211P05;3647,79397727273
PE;0212D01;2571,7252393273
PE;0212D02;3155,90804878049
PE;0212D03;2353,73338461538
PE;0212D04;3034,51323529412
PE;0213A01;2801,7465942029
PE;0213A02;2801,7465942029
PE;0213A03;2801,7465942029
PE;0213H01;2801,7465942029
PE;0214F01;2010,75
PE;0215A01;2801,7465942029
PE;0215D01;2801,7465942029
PE;0215M01;2801,7465942029
PE;0215T01;2801,7465942029
PE;0221C01;1988,78538461538
PE;0221T01;1988,78538461538
PE;0222A01;4899,64823529412
PE;0222C01;2450,16666666667
PE;0222H01;3733,065
PE;0231L01;2335,712
PE;0231L02;5155,99118577075
PE;0231L03;5155,99118577075
PE;0231L04;5155,99118577075
PE;0231L05;5155,99118577075
PE;0231L06;5155,99118577075
PE;0231L07;5155,99118577075
PE;0231L08;5155,99118577075
PE;0231L09;5155,99118577075
PE;0231L10;5155,99118577075
PE;0231L11;5155,99118577075
PE;0231L12;5155,99118577075
PE;0231L13;5155,99118577075
PE;0231L14;5155,99118577075
PE;0231L15;5155,99118577075
PE;0231L16;5155,99118577075
PE;0231L17;5155,99118577075
PE;0231L18;5155,99118577075
PE;0231L19;5155,99118577075
PE;0231L20;5155,99118577075
PE;0231L21;5155,99118577075
PE;0231L22;3741,83625
PE;0288P01;2801,7465942029
PE;0311E01;12671,5214685315
PE;0312A01;3130,44625
PE;0312C01;3130,44625
PE;0312C02;3130,44625
PE;0312G01;3130,44625
PE;0312R01;3130,44625
PE;0312S01;3130,44625
PE;0313P01;3107,68310943833
PE;0321C01;6034,2644
PE;0321J01;6034,2644
PE;0321P01;6034,2644
PE;0321R01;6034,2644
PE;0322A01;2356,13482758621
PE;0322B01;6749,02294460641
PE;0322G01;3502,79919354839
PE;0322M01;4551,84125
PE;0388P01;6034,2644
PE;0411C01;5127,62179704017
PE;0411G01;5127,62179704017
PE;0412G01;9381,80411372353
PE;0412S01;9381,80411372353
PE;0413A01;4878,42903712008
PE;0413A02;4878,42903712008
PE;0413C01;4878,42903712008
PE;0413E01;4878,42903712008
PE;0413G01;4878,42903712008
PE;0413G02;4878,42903712008
PE;0413G03;4878,42903712008
PE;0413G04;4878,42903712008
PE;0413G05;4878,42903712008
PE;0413G06;4878,42903712008
PE;0413G07;4878,42903712008
PE;0413G08;4878,42903712008
PE;0413G09;4878,42903712008
PE;0413G10;4878,42903712008
PE;0413G11;4878,42903712008
PE;0413G12;4878,42903712008
PE;0413L01;4878,42903712008
PE;0414M01;4878,42903712008
PE;0414P01;5539,66
PE;0414R01;5539,66
PE;0415S01;2363,65855967078
PE;0416G01;18482,7177005348
PE;0416N01;18482,7177005348
PE;0421D01;5651,23572168764
PE;0421S01;9794,095
PE;0488P01;4878,42903712008
PE;0511B01;5042,71146666667
PE;0512B01;1945,34545454545
PE;0512B02;1945,34545454545
PE;0512T01;1945,34545454545
PE;0521C01;3871,38346511628
PE;0521E01;3871,38346511628
PE;0531Q01;8466,69116438356
PE;0531Q02;5855,69794871795
PE;0532G02;6234,06895833333
PE;0532G03;6234,06895833333
PE;0532M01;8592,215
PE;0532O01;7665,21833333333
PE;0533A01;14727,9226666667
PE;0533F01;14727,9226666667
PE;0533F02;14727,9226666667
PE;0533F03;14727,9226666667
PE;0542C01;6837,99571428572
PE;0542E01;13861,2601724138
PE;0588P01;3871,38346511628
PE;0612B01;5310,96966666667
PE;0612D01;6519,52953216374
PE;0612G01;5032,725
PE;0612R01;6692,90811764706
PE;0613E01;8549,10723830735
PE;0613J01;8549,10723830735
PE;0614C01;6463,86459183674
PE;0614I01;6463,86459183674
PE;0615S01;11623,4605882353
PE;0615S02;5615,41232781634
PE;0615S03;7628,68687961985
PE;0616E01;6463,86459183674
PE;0616I01;6463,86459183674
PE;0616S01;6463,86459183674
PE;0617A01;8549,10723830735
PE;0617C02;8549,10723830735
PE;0617C03;2604,79071428571
PE;0688P01;6463,86459183674
PE;0710E01;2382,20666666667
PE;0711B01;14122,6672941176
PE;0711E01;14122,6672941176
PE;0711E02;14122,6672941176
PE;0711E03;14122,6672941176
PE;0711E04;14122,6672941176
PE;0711E05;14122,6672941176
PE;0712E01;8445,79911764706
PE;0712E02;8445,79911764706
PE;0712G01;8445,79911764706
PE;0712G02;8445,79911764706
PE;0712S01;8445,79911764706
PE;0713E01;17813,3287875289
PE;0713E02;17813,3287875289
PE;0713E03;17813,3287875289
PE;0713E04;17813,3287875289
PE;0713E05;17813,3287875289
PE;0713E06;17813,3287875289
PE;0713R01;17813,3287875289
PE;0713S01;17813,3287875289
PE;0714A01;7434,98352
PE;0714E01;7434,98352
PE;0714E02;7434,98352
PE;0714E03;7434,98352
PE;0714E04;7434,98352
PE;0714E05;7434,98352
PE;0714E06;7434,98352
PE;0714E07;7434,98352
PE;0714E08;7434,98352
PE;0714E09;7434,98352
PE;0714G01;7434,98352
PE;0714M01;7434,98352
PE;0714R01;7434,98352
PE;0714S01;7434,98352
PE;0714S02;7434,98352
PE;0714T01;7434,98352
PE;0715E01;12171,730472973
PE;0715E02;12171,730472973
PE;0715E03;12171,730472973
PE;0715F01;12171,730472973
PE;0715M01;12171,730472973
PE;0715M02;12171,730472973
PE;0715P01;12171,730472973
PE;0715S01;12171,730472973
PE;0716C01;17501,1075
PE;0716E03;9986,14148148148
PE;0716E05;17501,1075
PE;0716M01;5712,5225
PE;0716S01;9986,14148148148
PE;0716S02;9986,14148148148
PE;0721A01;8322,01769230769
PE;0721E01;6279,83
PE;0721L01;8322,01769230769
PE;0721P01;8322,01769230769
PE;0721P02;8322,01769230769
PE;0721P03;8322,01769230769
PE;0721P04;8322,01769230769
PE;0722C01;3616,2925
PE;0722C02;24935,7383333333
PE;0722E01;24935,7383333333
PE;0722P01;24935,7383333333
PE;0722P02;24935,7383333333
PE;0722P03;24935,7383333333
PE;0722P04;24935,7383333333
PE;0724E01;9662,56
PE;0724E02;9662,56
PE;0724E03;9662,56
PE;0724M01;9662,56
PE;0724P01;9662,56
PE;0724R01;9662,56
PE;0725E01;10123,2679096045
PE;0725E02;10123,2679096045
PE;0725E03;10123,2679096045
PE;0725P01;10123,2679096045
PE;0725P02;10123,2679096045
PE;0731A01;11557,2333333333
PE;0731A02;11557,2333333333
PE;0731E01;11557,2333333333
PE;0731E02;11557,2333333333
PE;0731E03;11557,2333333333
PE;0732C01;9009,72377948965
PE;0732C02;9009,72377948965
PE;0732E01;9009,72377948965
PE;0732E02;9009,72377948965
PE;0732E03;9009,72377948965
PE;0732E04;9009,72377948965
PE;0732E05;9009,72377948965
PE;0732G01;9009,72377948965
PE;0732M01;9009,72377948965
PE;0788P01;9009,72377948965
PE;0811A01;9607,18221538462
PE;0811A02;9607,18221538462
PE;0811A03;9607,18221538462
PE;0811A04;9607,18221538462
PE;0811A05;9607,18221538462
PE;0811C01;9607,18221538462
PE;0811E01;9607,18221538462
PE;0811E02;9607,18221538462
PE;0811F01;9607,18221538462
PE;0811I01;9607,18221538462
PE;0811M01;9607,18221538462
PE;0811V01;9607,18221538462
PE;0811Z01;9607,18221538462
PE;0812H01;9607,18221538462
PE;0821E01;7291,19793103448
PE;0821S01;7291,19793103448
PE;0831A01;6642,50590909091
PE;0831E01;6642,50590909091
PE;0831P01;6642,50590909091
PE;0841M01;5983,7119214876
PE;0888P01;9607,18221538462
PE;0911O01;3436,71941176471
PE;0912M01;6539,855
PE;0913E01;3690,6359917743
PE;0914A01;3160,73149350649
PE;0914B01;3405,68966216216
PE;0914O01;6772,94
PE;0914O02;1825,88076086957
PE;0914P01;1781,53157142857
PE;0914R01;3696,58714285714
PE;0915E01;1046,85494505495
PE;0915F01;2589,02827483641
PE;0915F02;2814,28856927711
PE;0915N01;3222,17595419847
PE;0915P01;1295,48531914894
PE;0915T01;3387,40021531101
PE;0916F01;3110,37759398496
PE;0918S01;2912,39911111111
PE;0918S02;10641,3666666667
PE;0923S01;5994,11
PE;0988P01;6539,855
PE;1011E01;6290,30666666667
PE;1012E01;1409,53824120603
PE;1013G01;4109,57388888889
PE;1014F01;3291,394
PE;1014G01;3291,394
PE;1015E01;2184,84
PE;1015H01;2475,34666666667
PE;1015T01;1997,1
PE;1022S01;8437,60736654804
PE;1031C01;26398,9338834951
PE;1032I01;13348,332519685
PE;1032S01;4568,42488245931
PE;1032S02;2408,77626227209
PE;1032S03;2408,77626227209
PE;1041C01;6448,86981651376
PE;1041G01;8529,088
PE;1041T02;8955,05636363636
PE;1088P01;8955,05636363636
PE;617A01;8549,10723830735
PI;0011A01;2200
PI;0011A02;1217,712
PI;0011A03;3713,76126213592
PI;0011A04;4880,01893968254
PI;0011A05;3903,48714527027
PI;0011A06;3542,32666666667
PI;0011A08;8151,12865116279
PI;0011A09;10138,841
PI;0011A10;4880,01893968254
PI;0111P02;2520,52301587302
PI;0112E01;3781,33709638554
PI;0113E01;5027,84870722433
PI;0113E02;5027,84870722433
PI;0113E03;5027,84870722433
PI;0113F01;5027,84870722433
PI;0113P01;5027,84870722433
PI;0114A01;1875,50549450549
PI;0114B01;3035,90285046729
PI;0114C01;33234,5929166667
PI;0114C02;3903,48714527027
PI;0114C04;1100
PI;0114C05;3083,32235294118
PI;0114D01;1249,144
PI;0114E02;5027,84870722433
PI;0114E03;4327,79234527687
PI;0114E04;5027,84870722433
PI;0114E05;2252,6825
PI;0114E06;5027,84870722433
PI;0114E07;5027,84870722433
PI;0114F01;1557,38166666667
PI;0114F02;2600,55314285714
PI;0114G01;3804,33783393502
PI;0114M01;3706,20757647059
PI;0114M02;2891,57666666667
PI;0114P01;1346,4
PI;0114Q01;3410,02866666667
PI;0115L01;3293,775
PI;0115L02;3572,9181871345
PI;0115L03;3572,9181871345
PI;0115L04;3572,9181871345
PI;0115L05;3572,9181871345
PI;0115L06;3572,9181871345
PI;0115L07;3572,9181871345
PI;0115L08;3572,9181871345
PI;0115L09;3572,9181871345
PI;0115L10;3572,9181871345
PI;0115L11;3572,9181871345
PI;0115L12;3572,9181871345
PI;0115L13;3572,9181871345
PI;0115L14;3572,9181871345
PI;0115L15;3572,9181871345
PI;0115L16;3572,9181871345
PI;0115L17;3572,9181871345
PI;0115L18;3572,9181871345
PI;0115L19;3572,9181871345
PI;0115L20;3572,9181871345
PI;0115L21;3955,9
PI;0188P01;3781,33709638554
PI;0211A01;2283,165
PI;0211C01;2283,165
PI;0211C02;2283,165
PI;0211D01;2283,165
PI;0211F01;2283,165
PI;0211P01;2283,165
PI;0211P02;2283,165
PI;0211P03;2283,165
PI;0211P04;2283,165
PI;0211P05;2283,165
PI;0212D01;1624,7558041958
PI;0212D02;1556,34
PI;0212D03;1292,71
PI;0212D04;1100,905
PI;0213A01;1217,712
PI;0213A02;1217,712
PI;0213A03;1217,712
PI;0213H01;1217,712
PI;0215A01;1217,712
PI;0215D01;1217,712
PI;0215M01;1217,712
PI;0215T01;1217,712
PI;0222A01;3155,8625
PI;0223F01;15926,26
PI;0231L01;3293,775
PI;0231L02;3443,04449748744
PI;0231L03;3443,04449748744
PI;0231L04;3443,04449748744
PI;0231L05;3443,04449748744
PI;0231L06;3443,04449748744
PI;0231L07;3443,04449748744
PI;0231L08;3443,04449748744
PI;0231L09;3443,04449748744
PI;0231L10;3443,04449748744
PI;0231L11;3443,04449748744
PI;0231L12;3443,04449748744
PI;0231L13;3443,04449748744
PI;0231L14;3443,04449748744
PI;0231L15;3443,04449748744
PI;0231L16;3443,04449748744
PI;0231L17;3443,04449748744
PI;0231L18;3443,04449748744
PI;0231L19;3443,04449748744
PI;0231L20;3443,04449748744
PI;0231L21;3443,04449748744
PI;0231L22;3955,9
PI;0288P01;1217,712
PI;0311E01;13788,5695744681
PI;0313P01;3474,0372611465
PI;0321C01;3713,76126213592
PI;0321J01;3713,76126213592
PI;0321P01;3713,76126213592
PI;0321R01;3713,76126213592
PI;0322A01;2535,59458333333
PI;0322B01;6000,26262711864
PI;0322G01;3696,80916666667
PI;0322M01;1327,5
PI;0388P01;3713,76126213592
PI;0411C01;2944,12884046053
PI;0411G01;2944,12884046053
PI;0412G01;9682,29600275356
PI;0412S01;9682,29600275356
PI;0413A01;4880,01893968254
PI;0413A02;4880,01893968254
PI;0413C01;4880,01893968254
PI;0413E01;4880,01893968254
PI;0413G01;4880,01893968254
PI;0413G02;4880,01893968254
PI;0413G03;4880,01893968254
PI;0413G04;4880,01893968254
PI;0413G05;4880,01893968254
PI;0413G06;4880,01893968254
PI;0413G07;4880,01893968254
PI;0413G08;4880,01893968254
PI;0413G09;4880,01893968254
PI;0413G10;4880,01893968254
PI;0413G11;4880,01893968254
PI;0413G12;4880,01893968254
PI;0413L01;4880,01893968254
PI;0414M01;4880,01893968254
PI;0414P01;4057,868
PI;0414R01;4057,868
PI;0415S01;1518,30204545455
PI;0416G01;6765,40882352941
PI;0416N01;6765,40882352941
PI;0421D01;6169,7238247012
PI;0421S01;2648,12
PI;0488P01;4880,01893968254
PI;0511B01;4479,97257142857
PI;0512B01;3708,628
PI;0512B02;3708,628
PI;0512T01;3708,628
PI;0521C01;3708,12966292135
PI;0521E01;3708,12966292135
PI;0531Q01;4136,855
PI;0531Q02;12002,846
PI;0532G02;7586,292
PI;0532G03;7586,292
PI;0533A01;2164,6575
PI;0533F01;2164,6575
PI;0533F02;2164,6575
PI;0533F03;2164,6575
PI;0542C01;6153,35
PI;0542E01;5984,675
PI;0588P01;3708,12966292135
PI;0612B01;2284,6075
PI;0612D01;2374,69
PI;0612R01;3542,32666666667
PI;0614C01;2601
PI;0614I01;2601
PI;0615S01;6115,625
PI;0615S02;4298,24926829268
PI;0615S03;5430,37225454546
PI;0616E01;2601
PI;0616I01;2601
PI;0616S01;2601
PI;0617C03;2555,48357142857
PI;0688P01;2601
PI;0711B01;6912,23
PI;0711E01;6912,23
PI;0711E02;6912,23
PI;0711E03;6912,23
PI;0711E04;6912,23
PI;0711E05;6912,23
PI;0712E01;4469,34
PI;0712E02;4469,34
PI;0712G01;4469,34
PI;0712G02;4469,34
PI;0712S01;4469,34
PI;0713E01;11823,4508
PI;0713E02;11823,4508
PI;0713E03;11823,4508
PI;0713E04;11823,4508
PI;0713E05;11823,4508
PI;0713E06;11823,4508
PI;0713R01;11823,4508
PI;0713S01;11823,4508
PI;0715E01;6353,256
PI;0715E02;6353,256
PI;0715E03;6353,256
PI;0715F01;6353,256
PI;0715M01;6353,256
PI;0715M02;6353,256
PI;0715P01;6353,256
PI;0715S01;6353,256
PI;0716M01;3345,6965625
PI;0721A01;1531,115
PI;0721E01;9463,14
PI;0721L01;1531,115
PI;0721P01;1531,115
PI;0721P02;1531,115
PI;0721P03;1531,115
PI;0721P04;1531,115
PI;0722C01;1888,585
PI;0724E01;10180,078
PI;0724E02;10180,078
PI;0724E03;10180,078
PI;0724M01;10180,078
PI;0724P01;10180,078
PI;0724R01;10180,078
PI;0725E01;10187,6488461538
PI;0725E02;10187,6488461538
PI;0725E03;10187,6488461538
PI;0725P01;10187,6488461538
PI;0725P02;10187,6488461538
PI;0731A01;11804,0319047619
PI;0731A02;11804,0319047619
PI;0731E01;11804,0319047619
PI;0731E02;11804,0319047619
PI;0731E03;11804,0319047619
PI;0732C01;11699,4400936768
PI;0732C02;11699,4400936768
PI;0732E01;11699,4400936768
PI;0732E02;11699,4400936768
PI;0732E03;11699,4400936768
PI;0732E04;11699,4400936768
PI;0732E05;11699,4400936768
PI;0732G01;11699,4400936768
PI;0732M01;11699,4400936768
PI;0788P01;11699,4400936768
PI;0811A01;8151,12865116279
PI;0811A02;8151,12865116279
PI;0811A03;8151,12865116279
PI;0811A04;8151,12865116279
PI;0811A05;8151,12865116279
PI;0811C01;8151,12865116279
PI;0811E01;8151,12865116279
PI;0811E02;8151,12865116279
PI;0811F01;8151,12865116279
PI;0811I01;8151,12865116279
PI;0811M01;8151,12865116279
PI;0811V01;8151,12865116279
PI;0811Z01;8151,12865116279
PI;0812H01;8151,12865116279
PI;0821E01;6088,833
PI;0821S01;6088,833
PI;0831A01;11410,73
PI;0831E01;11410,73
PI;0831P01;11410,73
PI;0841M01;7067,90327868853
PI;0888P01;8151,12865116279
PI;0911O01;2009,89714285714
PI;0912M01;10138,841
PI;0913E01;4381,07851655629
PI;0914A01;3429,693
PI;0914O01;12289,6161538462
PI;0914O02;1846,21875
PI;0914P01;1676,85086956522
PI;0914R01;2715,24106666667
PI;0915E01;2200
PI;0915F01;3137,23140410959
PI;0915F02;2649,42493902439
PI;0915N01;3517,08719298246
PI;0915P01;1294,22866666667
PI;0915T01;3442,10394366197
PI;0916F01;5407,704
PI;0917M01;2542,63333333333
PI;0918S01;2599,476
PI;0918S02;5853,94
PI;0923S01;4179,98857142857
PI;0988P01;10138,841
PI;1011E01;1548,416
PI;1012E01;1404,86085365854
PI;1013G01;1398,08
PI;1014F01;2137,70192307692
PI;1014G01;2137,70192307692
PI;1015E01;1059,33
PI;1015T01;1500
PI;1022S01;8344,74333333333
PI;1031C01;15821,8641666667
PI;1032I01;15134,4088601036
PI;1032S01;3060,27198717949
PI;1032S02;1382,65809210526
PI;1032S03;1382,65809210526
PI;1041C01;3730,128
PI;1041T02;1100,718
PI;1088P01;1100,718
PR;0011A01;2042,56
PR;0011A02;2830,5521686747
PR;0011A03;6731,2375049505
PR;0011A04;6067,66868392733
PR;0011A05;5176,23732810615
PR;0011A06;6065,64707368421
PR;0011A07;10618,579375
PR;0011A08;10894,1291320338
PR;0011A09;10449,8413793103
PR;0011A10;6067,66868392733
PR;0111C01;7402,88806451613
PR;0111P01;7402,88806451613
PR;0111P02;3387,17111111111
PR;0112E01;3691,30885361955
PR;0113E01;4729,13076080733
PR;0113E02;4729,13076080733
PR;0113E03;4729,13076080733
PR;0113F01;4729,13076080733
PR;0113P01;4729,13076080733
PR;0114A01;3601,41260395365
PR;0114A02;12142,0721487603
PR;0114B01;4953,34585253456
PR;0114C01;22138,0697175141
PR;0114C02;5176,23732810615
PR;0114C03;1876,8
PR;0114C04;7631,66545454545
PR;0114C05;11885,5715438596
PR;0114D01;1786,66904522613
PR;0114E01;10523,2072928177
PR;0114E02;4729,13076080733
PR;0114E03;3096,85329683338
PR;0114E04;4729,13076080733
PR;0114E05;3397,30465189873
PR;0114E06;4729,13076080733
PR;0114E07;4729,13076080733
PR;0114E08;14112,9892307692
PR;0114F01;3936,17136294028
PR;0114F02;4912,26838655462
PR;0114G01;2055,48602526725
PR;0114H01;5225,06058823529
PR;0114M01;2533,60716532798
PR;0114M02;8119,46951310861
PR;0114P01;1147,30823529412
PR;0114Q01;5034,2376612529
PR;0114T01;3671,17
PR;0115L01;2142,85838709677
PR;0115L02;2494,98873817035
PR;0115L03;2494,98873817035
PR;0115L04;2494,98873817035
