Estado,COD_CINE_ROTULO,Média de Salário UF
AL,0114H01,"6244,13382878634"
AL,0812H01,"11885,9033154475"
AL,1015H01,"9914,19596935929"
AL,0614I01,"4886,38356824762"
AL,0616I01,"2798,91997889405"
AL,1032I01,"11248,4800317365"
AL,0811I01,"11885,9033154475"
AL,0613J01,
AL,0321J01,"6644,0964742561"
AL,0721L01,"12768,4143810007"
AL,0231L01,
AL,0115L01,"4962,28062622195"
AL,0231L02,"4696,4259923045"
AL,0231L03,"10532,4073852487"
AL,0115L02,"5171,07192036826"
AL,0231L04,"23829,9593253796"
AL,0115L03,"7752,98810971929"
AL,0231L05,"1261,53363244809"
AL,0115L04,"1850,57386993804"
AL,0231L06,
AL,0115L05,"1473,76419819802"
AL,0231L07,"2219,34237434535"
AL,0115L06,"1473,76419819802"
AL,0231L08,"2623,38802953563"
AL,0115L07,"1990,42294291735"
AL,0231L09,"1824,02274673376"
AL,0115L08,"1473,76419819802"
AL,0231L10,"18878,4537557365"
AL,0115L09,"7275,32738404418"
AL,0231L11,"1824,02274673376"
AL,0115L10,"1747,72337936879"
AL,0231L12,"7709,98113621183"
AL,0231L13,
AL,0115L11,"1473,76419819802"
AL,0231L14,"7204,3518998283"
AL,0115L12,"5171,07192036826"
AL,0115L13,"5518,0890506434"
AL,0231L15,"23829,9593253796"
AL,0115L14,"7752,98810971929"
AL,0231L16,"1261,53363244809"
AL,0115L15,"1850,57386993804"
AL,0231L17,
AL,0115L16,"1473,76419819802"
AL,0231L18,"2219,34237434535"
AL,0115L17,"1473,76419819802"
AL,0231L19,"4602,4560002945"
AL,0231L20,"2881,9403737912"
AL,0115L19,"1473,76419819802"
AL,0231L21,"4602,4560002945"
AL,0115L20,"1747,72337936879"
AL,0231L22,"3331,20379046825"
AL,0115L21,"3331,20379046825"
AL,0413L01,"3810,28210237649"
AL,0811M01,"7338,08462819259"
AL,0716M01,"3724,52368028808"
AL,0715M01,"11484,1968233654"
AL,0414M01,"3479,16604972048"
AL,0541M01,"1438,50350040386"
AL,0541M02,
AL,0114M01,"10494,1601144298"
AL,0732M01,"6233,87564232742"
AL,0715M02,"5826,88207109791"
AL,0714M01,"6090,24514961069"
AL,0912M01,"11536,6100475247"
AL,0841M01,"4766,40786718519"
AL,0532M01,
AL,0724M01,"10895,8484206905"
AL,0212M01,
AL,0322M01,"6812,6594698111"
AL,0215M01,"5720,23525216661"
AL,0114M02,"9827,84078098211"
AL,0917M01,"1340,0156728408"
AL,0416N01,"4690,34656472602"
AL,0915N01,"2658,97550377599"
AL,0532O01,
AL,0911O01,"3780,35475095618"
AL,0914O01,
AL,0722P01,"4545,91719828574"
AL,0113P01,"3725,85249335622"
AL,0724P01,"10895,8484206905"
AL,0915P01,"1224,63069368399"
AL,0722P02,"4545,91719828574"
AL,0917P01,
AL,0721P01,"12768,4143810007"
AL,0111P01,"4939,12331195403"
AL,0715P01,"7960,06070604079"
AL,0211P02,"1897,3508095153"
AL,0211P03,"4499,42526359114"
AL,0721P02,"12768,4143810007"
AL,0721P04,"12768,4143810007"
AL,0321P01,"3867,94070973534"
AL,0211P04,
AL,0725P01,"10545,0232357207"
AL,0725P02,"10545,0232357207"
AL,0722P03,"1238,39058911864"
AL,0722P04,"4545,91719828574"
AL,0831P01,"12181,73475899"
AL,0721P03,"12768,4143810007"
AL,0888P01,"5540,07145373278"
AL,0288P01,"7576,94298020275"
AL,0588P01,"8525,0153777498"
AL,0388P01,"7133,59933999783"
AL,0688P01,"2751,97908693031"
AL,0188P01,"4690,70182862141"
AL,0788P01,"8993,97208343536"
AL,0488P01,"6524,63890582941"
AL,0988P01,"4241,67092078273"
AL,1088P01,"4102,15270772084"
AL,0313P01,"3265,28203405854"
AL,0114P01,"18546,6155207221"
AL,0111P02,"2174,920967133"
AL,0414P01,"2674,48824824962"
AL,0531Q01,"4351,65780767351"
AL,0114Q01,"12751,7508687385"
AL,0531Q02,"13189,1151577728"
AL,0321R01,"2914,3183830537"
AL,0914R01,"4405,04318497548"
AL,0612R01,"3691,25486750722"
AL,0714R01,"7492,7025246504"
AL,0713R01,"5258,20792068066"
AL,0312R01,"3414,69534071707"
AL,0414R01,"3970,02814742999"
AL,0712S01,"6220,77783502468"
AL,0918S01,"6559,8310886495"
AL,0918S02,"7264,93417971226"
AL,0415S01,"3913,59491623749"
AL,0615S01,"5118,96571277881"
AL,1022S01,"7849,82869902539"
AL,1032S01,"3914,02586427334"
AL,1032S03,"3481,77826548336"
AL,0412S01,"5109,30184551491"
AL,0923S01,"9179,87366687578"
AL,0821S01,"2717,70869136076"
AL,0716S01,"10595,1194846817"
AL,0714S01,"7326,08394527265"
AL,0615S02,"5377,99828505319"
AL,0716S02,"3557,40722758674"
AL,0714S02,"9482,19654276889"
AL,0713S01,"7017,0141074069"
AL,0616S01,"2798,91997889405"
AL,0615S03,"3356,04862692667"
AL,0312S01,"7914,78474772087"
AL,0715S01,"3125,60680625498"
AL,0215T01,"2306,04989676362"
AL,0114T01,
AL,0714T01,"6951,49675991541"
AL,0221T01,"1761,2666156354"
AL,0915T01,"2176,19802979333"
AL,0512T01,"5119,39242748894"
AL,1041T01,
AL,1041T02,"3197,36311471433"
AL,1015T01,"2488,6826193137"
AL,0811V01,"11885,9033154475"
AL,0811Z01,"2790,26594093764"
SE,0011A08,"6246,68705356645"
SE,0011A02,"2292,38467467651"
SE,0011A05,"3548,75971185744"
SE,0011A03,"3882,54042535055"
SE,0011A06,"2989,71717594331"
SE,0011A01,"4074,32457613668"
SE,0011A07,"8060,82900810271"
SE,0011A04,"8716,86582928439"
SE,0011A09,"4020,16399101703"
SE,0011A10,"9652,18500508963"
SE,0413A01,"4878,29636167009"
SE,0413A02,"3957,22059847982"
SE,0716A01,
SE,0731A01,"14923,1888208255"
SE,0617A01,"4513,2457025657"
SE,0811A01,"6618,62440705158"
SE,0811A03,"7556,74993359098"
SE,0811A04,"5656,796745442"
SE,0811A05,"6618,62440705158"
SE,0721A01,"10672,2171205904"
SE,0914A01,"3297,19843165385"
SE,0312A01,"1015,97334599702"
SE,0831A01,"11328,885808601"
SE,0222A01,"7428,00435248794"
SE,0731A02,"6591,07508988808"
SE,0322A01,"3708,03659905956"
SE,0213A01,"3811,26897653034"
SE,0215A01,"2292,38467467651"
SE,0114A01,"3811,26897653034"
SE,0213A02,"3513,4730931583"
SE,0213A03,"3678,47024871731"
SE,0114A02,"4281,5382367098"
SE,0921A01,"2373,46687894825"
SE,0533A01,"2955,91519543063"
SE,0714A01,"5291,24587228302"
SE,0612B01,"5187,87686385215"
SE,0322B01,"7224,04622242362"
SE,0711B01,"13951,7450308266"
SE,0511B01,"4477,80928366738"
SE,0114B01,"4647,16726231233"
SE,0914B01,"3521,49711114456"
SE,0512B01,"3247,73711152445"
SE,0512B02,"2941,10884967959"
SE,0811C01,"5656,796745442"
SE,0722C01,"7777,12041945592"
SE,0614C01,"4871,82576922326"
SE,0111C01,"3197,05957658954"
SE,0617C01,"4513,2457025657"
SE,0312C01,"4026,4481218786"
SE,1041C01,"5715,54316863289"
SE,0114C01,"29440,2600866683"
SE,0521C01,"2639,43548593441"
SE,0542C01,"6881,84107893758"
SE,0221C01,"5868,33121288653"
SE,0722C02,"7777,12041945592"
SE,1031C01,"12232,8607202762"
SE,0114C02,"3548,75971185744"
SE,0312C02,"1560,83722675518"
SE,0114C03,"1560,83722675518"
SE,0211C01,"2714,53290749445"
SE,0114C04,"1930,76100759943"
SE,0413C01,"6669,79897924357"
SE,0617C02,"4513,2457025657"
SE,0114C05,"8117,45138289868"
SE,0211C02,"2610,55301423858"
SE,0321C01,"3949,15526288613"
SE,0222C01,"1513,58849781167"
SE,0732C01,"6512,65787936936"
SE,0716C01,
SE,0411C01,"10028,0596149429"
SE,0411G01,"13838,214074738"
SE,0732C02,"3172,00466007387"
SE,0617C03,"4513,2457025657"
SE,0215D01,"1718,91191156624"
SE,0114D01,"1145,43914845597"
SE,0612D01,"7512,90841127791"
SE,0212D01,"1553,25614821407"
SE,0212D02,"1656,86552809497"
SE,0212D03,"8222,46527711893"
SE,0212D04,"1288,03629184686"
SE,0211D01,"1842,13750847823"
SE,0421D01,"14637,4756533695"
SE,0521E01,"2639,43548593441"
SE,0311E01,"7308,61048573049"
SE,1011E01,
SE,0114E01,"15623,7972290468"
SE,0114E02,"12989,2354629553"
SE,0113E01,"12989,2354629553"
SE,0113E02,"7701,43450535187"
SE,0915E01,"1892,18490960324"
SE,0114E03,"1781,51966686433"
SE,0114E04,"3152,11790743122"
SE,0113E03,"3704,91503327483"
SE,0112E01,"3126,13044512978"
SE,0714E01,"4107,56208164545"
SE,0713E01,"8109,42297398843"
SE,0413E01,"4627,2927028393"
SE,0713E02,"12816,2672025787"
SE,0913E01,"5260,17682136855"
SE,0114E05,"9722,23690512449"
SE,0710E01,"9699,69446671456"
SE,0714E02,"8578,88378211257"
SE,0716E01,
SE,0811E01,"5656,796745442"
SE,0712E01,"12181,2380425169"
SE,0712E02,"12181,2380425169"
SE,0716E03,
SE,0713E03,"13451,2963626406"
SE,0714E03,"8578,88378211257"
SE,0711E01,"13951,7450308266"
SE,0731E01,"2726,85543915574"
SE,0732E01,"9853,44053232024"
SE,0731E02,"14923,1888208255"
SE,0731E03,"14923,1888208255"
SE,0721E01,"16131,2244435831"
SE,0711E02,"13951,7450308266"
SE,0811E02,"5656,796745442"
SE,0711E03,"13951,7450308266"
SE,0616E01,"6479,70356792563"
SE,0714E04,"6196,78842014659"
SE,0714E05,"6535,51943367593"
SE,0713E04,"13451,2963626406"
SE,0714E06,"5989,8504786049"
SE,0725E01,"9433,00098666979"
SE,0722E01,"7777,12041945592"
SE,0724E01,"8775,88885086463"
SE,0711E04,"13951,7450308266"
SE,0831E01,"11328,885808601"
SE,0724E02,"19644,1247940302"
SE,0725E02,"9433,00098666979"
SE,0732E02,"9725,05837829428"
SE,0613E01,"4513,2457025657"
SE,0714E07,"9128,43295165298"
SE,0732E03,"12411,4884342311"
SE,0713E05,"14232,887751563"
SE,0714E08,"15130,7743398958"
SE,0716E04,
SE,0715E01,"12342,3166378127"
SE,0821E01,"5759,901664302"
SE,0724E03,"8775,88885086463"
SE,0725E03,"9433,00098666979"
SE,0715E02,"16701,2369794517"
SE,0714E09,"6422,67333869208"
SE,0715E03,"9427,47126997167"
SE,0716E05,
SE,0713E06,"9807,86475868222"
SE,0732E04,"9761,72516761615"
SE,0711E05,"13951,7450308266"
SE,0114E06,"20662,1839556306"
SE,0114E07,"4091,48589131814"
SE,0542E01,"5598,81884945297"
SE,0114E08,"7513,80724998584"
SE,1012E01,"1870,7499363263"
SE,0732E05,"9971,37690553408"
SE,1015E01,"1869,75562444109"
SE,0214F01,"1290,12779595293"
SE,0715F01,"4789,87830662491"
SE,0916F01,"3724,61017180736"
SE,0223F01,"3889,3965685487"
SE,0114F01,"3889,3965685487"
SE,0533F01,"12213,5804015381"
SE,0533F02,"12822,7144605556"
SE,0114F02,"7282,56570798611"
SE,0533F03,"8061,80391441823"
SE,0915F01,"2303,40993287788"
SE,0915F02,"3189,9611482547"
SE,1014F01,"2343,1555210184"
SE,0113F01,"5142,33971142822"
SE,0211F02,"1949,57952623923"
SE,0811F01,"5656,796745442"
SE,1013G01,"1200,44630146804"
SE,0532G01,"33042,7340295581"
SE,0312G01,"7529,68219599662"
SE,0114G01,"6181,42756093962"
SE,0532G02,"15315,6564774826"
SE,0532G03,"11553,5549105924"
SE,0921G01,
SE,0712G01,"12181,2380425169"
SE,0416G01,"6104,55452657286"
SE,0322G01,"6583,3515342456"
SE,0413G01,"10442,0441647799"
SE,0413G02,"4081,25093175126"
SE,0413G03,"5868,82646436907"
SE,0612G01,"2586,84933379814"
SE,0413G04,"3772,09026042031"
SE,0413G05,"7112,56853524512"
SE,0413G06,"7112,56853524512"
SE,0413G07,"7112,56853524512"
SE,0732G01,"7829,67512451909"
SE,0712G02,"12181,2380425169"
SE,0413G08,"7112,56853524512"
SE,0714G01,"5148,91286180759"
SE,1014G01,"1538,94872343358"
SE,0413G09,"3772,09026042031"
SE,0413G10,"7112,56853524512"
SE,0412G01,"5827,63350240096"
SE,0413G11,"7112,56853524512"
SE,1041G01,"4229,42647241711"
SE,0413G12,"7112,56853524512"
SE,0222H01,"3715,00972582368"
SE,0213H01,"4547,09726623035"
SE,0114H01,"3715,00972582368"
SE,0812H01,"5656,796745442"
SE,1015H01,"3169,59005540588"
SE,0614I01,"4871,82576922326"
SE,0616I01,"3883,71286798051"
SE,1032I01,"8190,69617597037"
SE,0811I01,"5656,796745442"
SE,0613J01,"4513,2457025657"
SE,0321J01,"7484,5313589314"
SE,0721L01,"10672,2171205904"
SE,0231L01,"1006,04649876729"
SE,0115L01,"1994,96721998591"
SE,0231L02,
SE,0231L03,"851,798070944842"
SE,0115L02,"1556,68652293973"
SE,0231L04,
SE,0115L03,"1130,2159834191"
SE,0231L05,"3188,20905189506"
SE,0115L04,"1872,72569318786"
SE,0231L06,
SE,0115L05,"1547,89404195765"
SE,0231L07,
SE,0115L06,"1504,37209644836"
SE,0231L08,"2229,69626479451"
SE,0115L07,"1831,64247135992"
SE,0231L09,"418,044887158322"
SE,0115L08,"1504,37209644836"
SE,0231L10,
SE,0115L09,"1504,37209644836"
SE,0231L11,"418,044887158322"
SE,0115L10,"1142,26302668501"
SE,0231L12,"900,728259110463"
SE,0231L13,"1006,04649876729"
SE,0115L11,"1338,263563888"
SE,0231L14,"2366,20382791736"
SE,0115L12,"1556,68652293973"
SE,0115L13,"2202,07671063243"
SE,0231L15,
SE,0115L14,"1130,2159834191"
SE,0231L16,"3188,20905189506"
SE,0115L15,"1872,72569318786"
SE,0231L17,
SE,0115L16,"1547,89404195765"
SE,0231L18,
SE,0115L17,"1504,37209644836"
SE,0231L19,"1918,94955412839"
SE,0231L20,"1168,49722064336"
SE,0115L19,"1504,37209644836"
SE,0231L21,"1918,94955412839"
SE,0115L20,"1142,26302668501"
SE,0231L22,"2983,88794120453"
SE,0115L21,"2983,88794120453"
SE,0413L01,"4542,06064601345"
SE,0811M01,"6618,62440705158"
SE,0716M01,"4722,21448255267"
SE,0715M01,"12063,1977617353"
SE,0414M01,"4119,72269706761"
SE,0541M01,
SE,0541M02,
SE,0114M01,"8823,20211015207"
SE,0732M01,"6689,00793762876"
SE,0715M02,"6200,78229390699"
SE,0714M01,"4705,62138529176"
SE,0912M01,"8723,86212031568"
SE,0841M01,"5147,61780897161"
SE,0532M01,"1546,70031018561"
SE,0724M01,"8775,88885086463"
SE,0212M01,
SE,0322M01,"5422,0317564427"
SE,0215M01,"2501,27745451921"
SE,0114M02,"2710,17023436192"
SE,0917M01,"1651,18745215818"
SE,0416N01,"2228,90963559772"
SE,0915N01,"2941,42025904644"
SE,0532O01,
SE,0911O01,"6100,15211757341"
SE,0914O01,"2073,18693326442"
SE,0722P01,"7777,12041945592"
SE,0113P01,"5142,33971142822"
SE,0724P01,"8775,88885086463"
SE,0915P01,"2965,00640842614"
SE,0722P02,"7777,12041945592"
SE,0917P01,"1897,07127961723"
SE,0721P01,"10672,2171205904"
SE,0111P01,"4513,35870590086"
SE,0715P01,"9427,47126997167"
SE,0211P02,"2451,31667098161"
SE,0211P03,"4628,10544685678"
SE,0721P02,"10672,2171205904"
SE,0721P04,"10672,2171205904"
SE,0321P01,"4571,20478691011"
SE,0211P04,
SE,0725P01,"9433,00098666979"
SE,0725P02,"9433,00098666979"
SE,0722P03,"1279,11987960521"
SE,0722P04,"7777,12041945592"
SE,0831P01,"11328,885808601"
SE,0721P03,"10672,2171205904"
SE,0888P01,"6036,19207184419"
SE,0288P01,"3811,26897653034"
SE,0588P01,"9592,90140240557"
SE,0388P01,"4448,4996725065"
SE,0688P01,"3577,5728130094"
SE,0188P01,"4074,32457613668"
SE,0788P01,"11337,140346924"
SE,0488P01,"8716,86582928439"
SE,0988P01,"4880,90377637883"
SE,1088P01,"5991,34567879199"
SE,0313P01,"3377,03327629089"
SE,0114P01,"4739,10613018825"
SE,0111P02,"2944,62365116009"
SE,0414P01,"1353,8412967035"
SE,0531Q01,"3972,08628616203"
SE,0114Q01,"14422,6610386238"
SE,0531Q02,"13602,5919304593"
SE,0321R01,"3463,28846318663"
SE,0914R01,"4014,80704756348"
SE,0612R01,"2401,86153887721"
SE,0714R01,"7009,04285698211"
SE,0713R01,"5535,8875875893"
SE,0312R01,"6448,41420124279"
SE,0414R01,"5471,75855082135"
SE,0712S01,"12181,2380425169"
SE,0918S01,"4650,25531642109"
SE,0918S02,"6601,2344879716"
SE,0415S01,"1828,12178430195"
SE,0615S01,"7146,71938964903"
SE,1022S01,"6009,91132967043"
SE,1032S01,"4194,94805930346"
SE,1032S03,"1874,43396279922"
SE,0412S01,"5678,06758463268"
SE,0923S01,"11826,8161586715"
SE,0821S01,"5759,901664302"
SE,0716S01,
SE,0714S01,"6162,33978637392"
SE,0615S02,"6436,49130949666"
SE,0716S02,"2209,03838089074"
SE,0714S02,"7155,53444288143"
SE,0713S01,"7456,81087831385"
SE,0616S01,"3883,71286798051"
SE,0615S03,"4153,82811938086"
SE,0312S01,"4768,48175205601"
SE,0715S01,"2278,84828439434"
SE,0215T01,"2574,49700324595"
SE,0114T01,
SE,0714T01,"6133,83204967855"
SE,0221T01,"5868,33121288653"
SE,0915T01,"2871,61489092675"
SE,0512T01,"5755,91746792947"
SE,1041T01,
SE,1041T02,"4020,05875089093"
SE,1015T01,"2265,39743097001"
SE,0811V01,"5656,796745442"
SE,0811Z01,"7580,45206866117"
BA,0011A08,"7442,63650619662"
BA,0011A02,"2467,98967214847"
BA,0011A05,"5495,57138069159"
BA,0011A03,"5065,40662625805"
BA,0011A06,"8655,23414472652"
BA,0011A01,"5708,55265690891"
BA,0011A07,"10420,2107500584"
BA,0011A04,"8287,60652345843"
BA,0011A09,"4991,79009252682"
BA,0011A10,"3984,78760961797"
BA,0413A01,"6766,36756023502"
BA,0413A02,"4439,11798285749"
BA,0716A01,"7502,75360844714"
BA,0731A01,"7324,08174292436"
BA,0617A01,"15756,8808037492"
BA,0811A01,"6571,15216717122"
BA,0811A03,"8464,20176897982"
BA,0811A04,"8615,97285156713"
BA,0811A05,"6571,15216717122"
BA,0721A01,"6503,33864434348"
BA,0914A01,"4742,0335683659"
BA,0312A01,"6210,65057051117"
BA,0831A01,"7413,49424394859"
BA,0222A01,"3794,44449065429"
BA,0731A02,"7753,03502673241"
BA,0322A01,"6966,83700434338"
BA,0213A01,"7486,37165299378"
BA,0215A01,"2467,98967214847"
BA,0114A01,"8296,33359387712"
BA,0213A02,"3701,88563367862"
BA,0213A03,"7652,87330743166"
BA,0114A02,"12555,7952580127"
BA,0921A01,"2713,56560020866"
BA,0533A01,"8731,84209660923"
BA,0714A01,"7128,66347418026"
BA,0612B01,"4865,70652491594"
BA,0322B01,"10568,600230564"
BA,0711B01,"16551,3604160448"
BA,0511B01,"6681,71428615277"
BA,0114B01,"9305,49689216974"
BA,0914B01,"4485,57642064447"
BA,0512B01,"10103,3336202759"
BA,0512B02,"3041,62922019678"
BA,0811C01,"8615,97285156713"
BA,0722C01,"17650,5755408552"
BA,0614C01,"7218,49957075784"
BA,0111C01,"5219,27281501044"
BA,0617C01,"15756,8808037492"
BA,0312C01,"11197,1347241971"
BA,1041C01,"6723,92653905285"
BA,0114C01,"16307,9160053447"
BA,0521C01,"6303,73588441885"
BA,0542C01,"4626,67485018544"
BA,0221C01,"5419,81156455266"
BA,0722C02,"10545,9957182798"
BA,1031C01,"11155,6748665622"
BA,0114C02,"5495,57138069159"
BA,0312C02,"5164,52999060499"
BA,0114C03,"5164,52999060499"
BA,0211C01,"3999,08328053656"
BA,0114C04,"7604,97375174262"
BA,0413C01,"5032,81959555071"
BA,0617C02,"15756,8808037492"
BA,0114C05,"6066,67879213247"
BA,0211C02,"4149,70800169496"
BA,0321C01,"4077,26302242808"
BA,0222C01,"5106,66150541164"
BA,0732C01,"7146,73166269057"
BA,0716C01,"7418,75563877154"
BA,0411C01,"7399,37916404309"
BA,0411G01,"9285,74234989526"
BA,0732C02,"4565,07178370561"
BA,0617C03,"15756,8808037492"
BA,0215D01,"2626,21581939086"
BA,0114D01,"1394,63592976597"
BA,0612D01,"6818,44834918395"
BA,0212D01,"3876,9546426544"
BA,0212D02,"3744,15525765148"
BA,0212D03,"10868,5929266865"
BA,0212D04,"5167,87471185417"
BA,0211D01,"3966,25575247438"
BA,0421D01,"11457,9388668784"
BA,0521E01,"5693,73327159442"
BA,0311E01,"7477,75318607714"
BA,1011E01,
BA,0114E01,"7708,00895377521"
BA,0114E02,"8252,56978911548"
BA,0113E01,"8252,56978911548"
BA,0113E02,"4959,5934378382"
BA,0915E01,"2600,9596908514"
BA,0114E03,"3905,4669864028"
BA,0114E04,"4890,68152095719"
BA,0113E03,"4288,83639823125"
BA,0112E01,"3914,94138742232"
BA,0714E01,"6750,0588865095"
BA,0713E01,"8400,61253180024"
BA,0413E01,"5648,98943368529"
BA,0713E02,"12120,6889748759"
BA,0913E01,"5596,47609928871"
BA,0114E05,"7846,59591219782"
BA,0710E01,"12135,9912820896"
BA,0714E02,"12366,3584862484"
BA,0716E01,"7502,75360844714"
BA,0811E01,"8615,97285156713"
BA,0712E01,"9511,78266142793"
BA,0712E02,"9511,78266142793"
BA,0716E03,"11520,9606654626"
BA,0713E03,"8494,6134850375"
BA,0714E03,"12366,3584862484"
BA,0711E01,"16551,3604160448"
BA,0731E01,"4327,67334133807"
BA,0732E01,"12639,7696438669"
BA,0731E02,"7324,08174292436"
BA,0731E03,"7324,08174292436"
BA,0721E01,"5046,96452668497"
BA,0711E02,"16551,3604160448"
BA,0811E02,"8615,97285156713"
BA,0711E03,"16551,3604160448"
BA,0616E01,"9686,59352763773"
BA,0714E04,"11581,5319545633"
BA,0714E05,"8955,88060748912"
BA,0713E04,"14729,5952883238"
BA,0714E06,"8537,5951551713"
BA,0725E01,"12250,300972597"
BA,0722E01,"14942,8523844805"
BA,0724E01,"14398,8372724115"
BA,0711E04,"16551,3604160448"
BA,0831E01,"7413,49424394859"
BA,0724E02,"21356,002404997"
BA,0725E02,"12250,300972597"
BA,0732E02,"11239,9307396055"
BA,0613E01,"15756,8808037492"
BA,0714E07,"11688,592654459"
BA,0732E03,"13379,7543810654"
BA,0713E05,"13565,9675719067"
BA,0714E08,"12696,8755187843"
BA,0716E04,"15104,5401984098"
BA,0715E01,"13635,5416344948"
BA,0821E01,"9342,1019052924"
BA,0724E03,"14398,8372724115"
BA,0725E03,"12250,300972597"
BA,0715E02,"16026,1771179321"
BA,0714E09,"10109,3672629077"
BA,0715E03,"14163,44814521"
BA,0716E05,"17680,2492587708"
BA,0713E06,"13977,0025641411"
BA,0732E04,"14038,2750121237"
BA,0711E05,"16551,3604160448"
BA,0114E06,"5765,76483699561"
BA,0114E07,"4795,08042656472"
BA,0542E01,"7257,37348112694"
BA,0114E08,"15554,872947339"
BA,1012E01,"1976,72532842806"
BA,0732E05,"10552,4562477394"
BA,1015E01,"2238,59935018908"
BA,0214F01,"2523,82901270744"
BA,0715F01,"5788,6574170083"
BA,0916F01,"6469,19009516843"
BA,0223F01,"10937,2346423814"
BA,0114F01,"10937,2346423814"
BA,0533F01,"12370,1051794148"
BA,0533F02,"9470,9732479242"
BA,0114F02,"13458,5297249325"
BA,0533F03,"21067,5009738867"
BA,0915F01,"2677,5457875041"
BA,0915F02,"3161,7349439265"
BA,1014F01,"3022,32810085425"
BA,0113F01,"4904,33189228829"
BA,0211F02,"1954,85129930714"
BA,0811F01,"8615,97285156713"
BA,1013G01,"1850,61396659502"
BA,0532G01,"10876,6497933546"
BA,0312G01,"6923,359909076"
BA,0114G01,"6263,27686736063"
BA,0532G02,"10751,1995339893"
BA,0532G03,"9271,20238913959"
BA,0921G01,
BA,0712G01,"9511,78266142793"
BA,0416G01,"6419,24406784285"
BA,0322G01,"7273,29793151761"
BA,0413G01,"8560,11182759551"
BA,0413G02,"4005,26119873752"
BA,0413G03,"5018,51221832753"
BA,0612G01,"18941,6452922645"
BA,0413G04,"5253,38345814131"
BA,0413G05,"5720,29049367465"
BA,0413G06,"31424,2296202578"
BA,0413G07,"5720,29049367465"
BA,0732G01,"8360,43703192676"
BA,0712G02,"9511,78266142793"
BA,0413G08,"5720,29049367465"
BA,0714G01,"8683,65929529862"
BA,1014G01,"1531,86196487573"
BA,0413G09,"5253,38345814131"
BA,0413G10,"5720,29049367465"
BA,0412G01,"6151,40099561404"
BA,0413G11,"4200,52638250087"
BA,1041G01,"3313,22724734861"
BA,0413G12,"5720,29049367465"
BA,0222H01,"6846,8190373806"
BA,0213H01,"6536,07898180156"
BA,0114H01,"6846,8190373806"
BA,0812H01,"8615,97285156713"
BA,1015H01,"6907,59372394179"
BA,0614I01,"7218,49957075784"
BA,0616I01,"6896,95084957352"
BA,1032I01,"12979,0375956109"
BA,0811I01,"8615,97285156713"
BA,0613J01,"15756,8808037492"
BA,0321J01,"9488,22928010527"
BA,0721L01,"6503,33864434348"
BA,0231L01,"4902,82215234947"
BA,0115L01,"3849,35573679673"
BA,0231L02,"4726,55050080204"
BA,0231L03,"5432,94243619602"
BA,0115L02,"3680,49641041071"
BA,0231L04,"2301,62321331234"
BA,0115L03,"3648,09684315412"
BA,0231L05,"768,325041280072"
BA,0115L04,"2495,48694954946"
BA,0231L06,
BA,0115L05,"3158,34607626807"
BA,0231L07,"1807,86768053517"
BA,0115L06,"3361,43049968982"
BA,0231L08,"2806,25307710981"
BA,0115L07,"2896,66334089841"
BA,0231L09,"4101,50670028717"
BA,0115L08,"3361,43049968982"
BA,0231L10,"1138,42219680681"
BA,0115L09,"2620,42773206215"
BA,0231L11,"4101,50670028717"
BA,0115L10,"3158,05884505049"
BA,0231L12,"3551,42832368879"
BA,0231L13,"4902,82215234947"
BA,0115L11,"3875,22771724304"
BA,0231L14,"2566,18220606718"
BA,0115L12,"3680,49641041071"
BA,0115L13,"4391,24213594156"
BA,0231L15,"2301,62321331234"
BA,0115L14,"3648,09684315412"
BA,0231L16,"768,325041280072"
BA,0115L15,"2495,48694954946"
BA,0231L17,
BA,0115L16,"3158,34607626807"
BA,0231L18,"1807,86768053517"
BA,0115L17,"3361,43049968982"
BA,0231L19,"3412,5071673663"
BA,0231L20,"3107,29384939621"
BA,0115L19,"3361,43049968982"
BA,0231L21,"3412,5071673663"
BA,0115L20,"3158,05884505049"
BA,0231L22,"2487,10213416157"
BA,0115L21,"2487,10213416157"
BA,0413L01,"4803,56430920106"
BA,0811M01,"6571,15216717122"
BA,0716M01,"2900,16306631721"
BA,0715M01,"12585,0697006677"
BA,0414M01,"4385,22253617661"
BA,0541M01,
BA,0541M02,
BA,0114M01,"6340,26610297976"
BA,0732M01,"7720,59714379165"
BA,0715M02,"6763,23216500525"
BA,0714M01,"6290,18896108616"
BA,0912M01,"11360,8866556424"
BA,0841M01,"6869,2540353632"
BA,0532M01,"4239,16326272924"
BA,0724M01,"14398,8372724115"
BA,0212M01,"1171,49548147354"
BA,0322M01,"13039,1325596283"
BA,0215M01,"6002,23122184579"
BA,0114M02,"9536,47277154311"
BA,0917M01,"4593,44525310657"
BA,0416N01,"2852,70650128364"
BA,0915N01,"3156,31348938766"
BA,0532O01,"3435,04781609728"
BA,0911O01,"3975,28380239352"
BA,0914O01,"1943,46964702288"
BA,0722P01,"15707,7194240772"
BA,0113P01,"4193,06259468594"
BA,0724P01,"14398,8372724115"
BA,0915P01,"1590,18686355896"
BA,0722P02,"17650,5755408552"
BA,0917P01,"3925,10924398148"
BA,0721P01,"6503,33864434348"
BA,0111P01,"5257,38806568282"
BA,0715P01,"14163,44814521"
BA,0211P02,"2733,96560346089"
BA,0211P03,"3459,33953549761"
BA,0721P02,"6503,33864434348"
