Cód. IBGE,Município,Latitude,Longitude,Microrregião,Mesorregião,Sigla UF,UF,Região,Sigla Região
2914802,Itabuna,"-14,79331885","-39,27401627",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2914901,Itacaré,"-14,27","-38,99",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2915205,Itagibá,"-14,28","-39,84",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2915304,Itagimirim,"-16,08","-39,61",Porto Seguro,Sul Baiano,BA,Bahia,Nordeste,NE
2915403,Itaju do Colônia,"-15,14","-39,72",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2915502,Itajuípe,"-14,67","-39,37",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2915700,Itamari,"-13,77","-39,68",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2916005,Itanhém,"-17,16","-40,33",Porto Seguro,Sul Baiano,BA,Bahia,Nordeste,NE
2916203,Itapé,"-14,89","-39,42",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2916302,Itapebi,"-15,95","-39,53",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2916609,Itapitanga,"-14,42","-39,56",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2904704,Buerarema,"-14,95","-39,29",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2905404,Cairu,"-13,48","-39,04",Valença,Sul Baiano,BA,Bahia,Nordeste,NE
2905602,Camacan,"-15,41","-39,49",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2905800,Camamu,"-13,94","-39,1",Valença,Sul Baiano,BA,Bahia,Nordeste,NE
2906303,Canavieiras,"-15,67","-38,94",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2908002,Coaraci,"-14,64","-39,55",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2900801,Alcobaça,"-17,51","-39,19",Porto Seguro,Sul Baiano,BA,Bahia,Nordeste,NE
2903409,Belmonte,"-15,86","-38,88",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2925501,Prado,"-17,34","-39,22",Porto Seguro,Sul Baiano,BA,Bahia,Nordeste,NE
2932507,Una,"-15,29","-39,07",Ilhéus-Itabuna,Sul Baiano,BA,Bahia,Nordeste,NE
2914653,Itabela,"-16,57","-39,55",Porto Seguro,Sul Baiano,BA,Bahia,Nordeste,NE
2915601,Itamaraju,"-17,03","-39,53",Porto Seguro,Sul Baiano,BA,Bahia,Nordeste,NE
2906907,Caravelas,"-17,73","-39,26",Porto Seguro,Sul Baiano,BA,Bahia,Nordeste,NE
2923704,Paratinga,"-12,69","-43,18",Bom Jesus da Lapa,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2923803,Paripiranga,"-10,68","-37,86",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2924009,Paulo Afonso,"-9,4","-38,22",Paulo Afonso,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2924058,Pé de Serra,"-11,83","-39,61",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2900306,Acajutiba,"-11,66","-38,01",Alagoinhas,Nordeste Baiano,BA,Bahia,Nordeste,NE
2900355,Adustina,"-10,53","-38,09",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2900702,Alagoinhas,"-12,13","-38,41",Alagoinhas,Nordeste Baiano,BA,Bahia,Nordeste,NE
2901106,Amélia Rodrigues,"-12,4","-38,75",Catu,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2901403,Angical,-12,"-44,69",Cotegipe,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2901908,Aporá,"-11,65","-38,08",Alagoinhas,Nordeste Baiano,BA,Bahia,Nordeste,NE
2902054,Araçás,"-12,22","-38,2",Alagoinhas,Nordeste Baiano,BA,Bahia,Nordeste,NE
2902104,Araci,"-11,33","-38,96",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2902203,Aramari,"-12,08","-38,49",Alagoinhas,Nordeste Baiano,BA,Bahia,Nordeste,NE
2902302,Aratuípe,"-13,07",-39,Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2902658,Banzaê,"-10,57","-38,61",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2902708,Barra,"-11,08","-43,14",Barra,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2903201,Barreiras,"-12,15","-44,99",Barreiras,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2903276,Barrocas,"-11,52","-39,07",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2903607,Biritinga,"-11,61","-38,79",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2903904,Bom Jesus da Lapa,"-13,25","-43,41",Bom Jesus da Lapa,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2904407,Brejolândia,"-12,48","-43,96",Cotegipe,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2910602,Esplanada,"-11,79","-37,94",Entre Rios,Nordeste Baiano,BA,Bahia,Nordeste,NE
2910701,Euclides da Cunha,"-10,5","-39,01",Euclides da Cunha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2910750,Fátima,"-10,6","-38,21",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2910776,Feira da Mata,"-14,2","-44,28",Bom Jesus da Lapa,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2924405,Pilão Arcado,-10,"-42,5",Juazeiro,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2925204,Pojuca,"-12,43","-38,32",Catu,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2925808,Queimadas,"-10,97","-39,62",Euclides da Cunha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2925907,Quijingue,"-10,75","-39,2",Euclides da Cunha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2926004,Remanso,"-9,62","-42,08",Juazeiro,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2926103,Retirolândia,"-11,49","-39,42",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2926301,Riachão do Jacuípe,"-11,81","-39,38",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2926509,Ribeira do Amparo,"-11,04","-38,43",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2926608,Ribeira do Pombal,"-10,83","-38,53",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2927002,Rio Real,"-11,48","-37,93",Alagoinhas,Nordeste Baiano,BA,Bahia,Nordeste,NE
2927101,Rodelas,"-8,85","-38,75",Paulo Afonso,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2927309,Salinas da Margarida,"-12,87","-38,76",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2927408,Salvador,"-12,92908454","-38,45242129",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2927606,Santa Brígida,"-9,73","-38,12",Jeremoabo,Nordeste Baiano,BA,Bahia,Nordeste,NE
2928406,Santa Rita de Cássia,-11,"-44,51",Cotegipe,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2928000,Santaluz,"-11,25","-39,37",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2928208,Santana,"-12,98","-44,05",Santa Maria da Vitória,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2928604,Santo Amaro,"-12,54","-38,71",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2928703,Santo Antônio de Jesus,"-12,96","-39,26",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2928901,São Desidério,"-12,36","-44,97",Barreiras,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2928950,São Domingos,"-11,5","-39,54",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2929107,São Felipe,"-12,84","-39,08",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2929008,São Félix,"-12,6","-38,97",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2929057,São Félix do Coribe,"-13,4","-44,19",Santa Maria da Vitória,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2929206,São Francisco do Conde,"-12,62","-38,68",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2929503,São Sebastião do Passé,"-12,51","-38,49",Catu,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2929602,Sapeaçu,"-12,72","-39,18",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2929701,Sátiro Dias,"-11,6","-38,59",Alagoinhas,Nordeste Baiano,BA,Bahia,Nordeste,NE
2929750,Saubara,"-12,73","-38,76",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2917805,Jaguaripe,"-13,11","-38,89",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2917904,Jandaíra,"-11,56","-37,78",Entre Rios,Nordeste Baiano,BA,Bahia,Nordeste,NE
2918100,Jeremoabo,"-10,06","-38,34",Jeremoabo,Nordeste Baiano,BA,Bahia,Nordeste,NE
2930501,Serrinha,"-11,66",-39,Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2930709,Simões Filho,"-12,78","-38,4",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2930758,Sítio do Mato,"-13,08","-43,46",Bom Jesus da Lapa,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2930766,Sítio do Quinto,"-10,35","-38,21",Jeremoabo,Nordeste Baiano,BA,Bahia,Nordeste,NE
2930774,Sobradinho,"-9,45","-40,82",Juazeiro,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2930907,Tabocas do Brejo Velho,"-12,7",-44,Cotegipe,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2931707,Terra Nova,"-12,39","-38,62",Catu,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2931905,Tucano,"-10,96","-38,78",Euclides da Cunha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2932002,Uauá,"-9,84","-39,48",Euclides da Cunha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2933000,Valente,"-11,41","-39,46",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2933174,Varzedo,"-12,97","-39,39",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2933455,Wanderley,"-12,11","-43,88",Cotegipe,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2933604,Xique-Xique,"-10,82","-42,73",Barra,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2918407,Juazeiro,"-9,41","-40,5",Juazeiro,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2919108,Lamarão,"-11,78","-38,9",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2919207,Lauro de Freitas,"-12,89","-38,32",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2919900,Macururé,"-9,16","-39,05",Paulo Afonso,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2919926,Madre de Deus,"-12,74","-38,62",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2920452,Mansidão,"-10,71","-44,03",Cotegipe,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2920601,Maragogipe,"-12,77","-38,91",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2921005,Mata de São João,"-12,52","-38,29",Catu,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2921500,Monte Santo,"-10,43","-39,33",Euclides da Cunha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2921609,Morpará,"-11,55","-43,28",Barra,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2922201,Muniz Ferreira,-13,"-39,11",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2922250,Muquém do São Francisco,"-12,06","-43,54",Barra,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2922300,Muritiba,"-12,62","-38,99",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2922656,Nordestina,"-10,82","-39,42",Euclides da Cunha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2922730,Nova Fátima,"-11,6","-39,63",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2922904,Nova Soure,"-11,23","-38,48",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2923050,Novo Triunfo,"-10,31","-38,4",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2923100,Olindina,"-11,36","-38,33",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2911105,Formosa do Rio Preto,"-11,04","-45,19",Barreiras,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2911253,Gavião,"-11,47","-39,78",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2911402,Glória,"-9,33","-38,25",Paulo Afonso,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2911600,Governador Mangabeira,"-12,6","-39,04",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2911857,Heliópolis,"-10,68","-38,28",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2913200,Ibotirama,"-12,18","-43,22",Barra,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2913309,Ichu,"-11,74","-39,19",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2913705,Inhambupe,"-11,78","-38,35",Alagoinhas,Nordeste Baiano,BA,Bahia,Nordeste,NE
2915353,Itaguaçu da Bahia,"-11,01","-42,39",Barra,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2915908,Itanagra,"-12,26","-38,04",Catu,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2916104,Itaparica,"-12,88","-38,67",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2916500,Itapicuru,"-11,31","-38,23",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2904753,Buritirama,"-10,7","-43,63",Barra,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2904902,Cachoeira,"-12,61","-38,95",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2905701,Camaçari,"-12,69","-38,32",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2905909,Campo Alegre de Lourdes,"-9,51","-43,01",Juazeiro,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2906105,Canápolis,"-13,06","-44,2",Santa Maria da Vitória,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2906402,Candeal,"-11,8","-39,11",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2906501,Candeias,"-12,66","-38,55",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2906808,Cansanção,"-10,67","-39,49",Euclides da Cunha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2906824,Canudos,"-9,96","-39,16",Euclides da Cunha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2906857,Capela do Alto Alegre,"-11,66","-39,83",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2907004,Cardeal da Silva,"-11,94","-37,94",Entre Rios,Nordeste Baiano,BA,Bahia,Nordeste,NE
2907103,Carinhanha,"-14,3","-43,76",Bom Jesus da Lapa,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2907202,Casa Nova,"-9,16","-40,97",Juazeiro,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2907301,Castro Alves,"-12,76","-39,42",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2907400,Catolândia,"-12,31","-44,86",Barreiras,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2907509,Catu,"-12,35","-38,37",Catu,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2907707,Chorrochó,"-8,97","-39,09",Paulo Afonso,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2907806,Cícero Dantas,"-10,6","-38,38",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2907905,Cipó,"-11,1","-38,51",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2908101,Cocos,"-14,18","-44,53",Santa Maria da Vitória,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2908309,Conceição do Almeida,"-12,8","-39,16",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2908408,Conceição do Coité,"-11,56","-39,28",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2908606,Conde,"-11,81","-37,61",Entre Rios,Nordeste Baiano,BA,Bahia,Nordeste,NE
2909109,Coribe,"-13,82","-44,45",Santa Maria da Vitória,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2909208,Coronel João Sá,"-10,28","-37,92",Jeremoabo,Nordeste Baiano,BA,Bahia,Nordeste,NE
2909307,Correntina,"-13,34","-44,63",Santa Maria da Vitória,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2909406,Cotegipe,"-12,02","-44,25",Cotegipe,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2909604,Crisópolis,"-11,51","-38,15",Alagoinhas,Nordeste Baiano,BA,Bahia,Nordeste,NE
2909703,Cristópolis,"-12,23","-44,42",Cotegipe,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2909802,Cruz das Almas,"-12,67","-39,1",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2909901,Curaçá,"-8,99","-39,9",Juazeiro,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2910057,Dias d`Ávila,"-12,61","-38,29",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2910206,Dom Macedo Costa,"-12,9","-39,19",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2910503,Entre Rios,"-11,94","-38,08",Entre Rios,Nordeste Baiano,BA,Bahia,Nordeste,NE
2930204,Sento Sé,"-9,74","-41,88",Juazeiro,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2930154,Serra do Ramalho,"-13,57","-43,59",Bom Jesus da Lapa,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2930303,Serra Dourada,"-12,76","-43,95",Santa Maria da Vitória,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2900207,Abaré,"-8,72","-39,11",Paulo Afonso,Vale São-Franciscano da Bahia,BA,Bahia,Nordeste,NE
2901601,Antas,"-10,39","-38,33",Ribeira do Pombal,Nordeste Baiano,BA,Bahia,Nordeste,NE
2902500,Baianópolis,"-12,3","-44,53",Barreiras,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2926202,Riachão das Neves,"-11,74","-44,9",Barreiras,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2928109,Santa Maria da Vitória,"-13,39","-44,19",Santa Maria da Vitória,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2917359,Jaborandi,"-13,61","-44,43",Santa Maria da Vitória,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2931509,Teofilândia,"-11,48","-38,99",Serrinha,Nordeste Baiano,BA,Bahia,Nordeste,NE
2933208,Vera Cruz,"-12,96","-38,6",Salvador,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2919553,Luís Eduardo Magalhães,"-12,09","-45,8",Barreiras,Extremo Oeste Baiano,BA,Bahia,Nordeste,NE
2922508,Nazaré,"-13,03","-39,01",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2904852,Cabaceiras do Paraguaçu,"-12,53","-39,19",Santo Antônio de Jesus,Metropolitana de Salvador,BA,Bahia,Nordeste,NE
2924207,Pedro Alexandre,"-10,01","-37,89",Jeremoabo,Nordeste Baiano,BA,Bahia,Nordeste,NE
2207850,Pavussu,"-7,96","-43,22",Floriano,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2208403,Piripiri,"-4,27","-41,77",Baixo Parnaíba Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2208502,Porto,"-3,89","-42,7",Baixo Parnaíba Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2208551,Porto Alegre do Piauí,"-6,96","-44,18",Bertolínia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2208700,Redenção do Gurguéia,"-9,48","-44,58",Alto Médio Gurguéia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2208908,Ribeiro Gonçalves,"-7,55","-45,24",Alto Parnaíba Piauiense,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2209005,Rio Grande do Piauí,"-7,77","-43,14",Floriano,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2209203,Santa Filomena,"-9,11","-45,92",Alto Parnaíba Piauiense,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2209302,Santa Luz,"-8,95","-44,12",Alto Médio Gurguéia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2209559,São Braz do Piauí,"-8,96",-43,São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2209708,São Francisco do Piauí,"-7,25","-42,54",Floriano,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2209757,São Gonçalo do Gurguéia,"-10,02","-45,3",Alto Médio Gurguéia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2209872,São João da Fronteira,"-3,95","-41,25",Litoral Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2209971,São João do Arraial,"-3,81","-42,44",Baixo Parnaíba Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2210052,São José do Divino,"-3,81","-41,83",Litoral Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2210102,São José do Peixe,"-7,49","-42,56",Floriano,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2210359,São Lourenço do Piauí,"-9,16","-42,54",São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2210391,São Miguel do Fidalgo,"-7,58","-42,36",Floriano,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2210607,São Raimundo Nonato,"-9,01","-42,69",São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2210623,Sebastião Barros,"-10,81","-44,83",Chapadas do Extremo Sul Piauiense,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2210631,Sebastião Leal,"-7,56","-44,06",Bertolínia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2210953,Tamboril do Piauí,"-8,39","-42,91",São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2211209,Uruçuí,"-7,22","-44,55",Alto Parnaíba Piauiense,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2211357,Várzea Branca,"-9,23","-42,96",São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2203750,Fartura do Piauí,"-9,48","-42,79",São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2203800,Flores do Piauí,"-7,79","-42,92",Floriano,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2200459,Alvorada do Gurguéia,"-8,42","-43,77",Alto Médio Gurguéia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2200707,Anísio de Abreu,"-9,18","-43,04",São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2200806,Antônio Almeida,"-7,21","-44,19",Bertolínia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2201101,Avelino Lopes,"-10,13","-43,94",Chapadas do Extremo Sul Piauiense,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2201150,Baixa Grande do Ribeiro,"-7,84","-45,21",Alto Parnaíba Piauiense,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2201200,Barras,"-4,24","-42,29",Baixo Parnaíba Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2201309,Barreiras do Piauí,"-9,92","-45,47",Alto Médio Gurguéia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2201507,Batalha,"-4,02","-42,07",Baixo Parnaíba Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2201705,Bertolínia,"-7,64","-43,95",Bertolínia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2201770,Boa Hora,"-4,41","-42,08",Baixo Parnaíba Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2201903,Bom Jesus,"-9,07","-44,35",Alto Médio Gurguéia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2201919,Bom Princípio do Piauí,"-3,19","-41,64",Litoral Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2201929,Bonfim do Piauí,"-9,16","-42,87",São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2201960,Brasileira,"-4,13","-41,78",Baixo Parnaíba Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2202000,Buriti dos Lopes,"-3,17","-41,86",Litoral Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2202059,Cabeceiras do Piauí,"-4,47","-42,3",Baixo Parnaíba Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2202083,Cajueiro da Praia,"-2,92","-41,33",Litoral Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2202174,Campo Largo do Piauí,"-3,81","-42,62",Baixo Parnaíba Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2202251,Canavieira,"-7,68","-43,72",Floriano,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2202505,Caracol,"-9,27","-43,33",São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2202539,Caraúbas do Piauí,"-3,47","-41,84",Litoral Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2202653,Caxingó,"-3,41","-41,89",Litoral Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2202703,Cocal,"-3,47","-41,55",Litoral Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2202729,Cocal dos Alves,"-3,72","-41,44",Litoral Piauiense,Norte Piauiense,PI,Piauí,Nordeste,NE
2202752,Colônia do Gurguéia,"-8,18","-43,79",Bertolínia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2202851,Coronel José Dias,"-8,81","-42,51",São Raimundo Nonato,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2202901,Corrente,"-10,44","-45,16",Chapadas do Extremo Sul Piauiense,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2203008,Cristalândia do Piauí,"-10,65","-45,18",Chapadas do Extremo Sul Piauiense,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2203107,Cristino Castro,"-8,81","-44,22",Alto Médio Gurguéia,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
2203206,Curimatá,"-10,03","-44,3",Chapadas do Extremo Sul Piauiense,Sudoeste Piauiense,PI,Piauí,Nordeste,NE
